,logFC,logCPM,PValue,FDR
PTPN4,-1.277876244,3.230095488,9.87E-05,0.000516475
DDX1,-0.776641269,3.099382187,9.87E-05,0.000516595
HLA-DQB1,-1.488403855,5.363330676,9.92E-05,0.000519056
MRPS17,-1.135625338,0.907067408,9.98E-05,0.00052194
IRF2BP1,-0.840592092,3.276218683,9.98E-05,0.00052194
ADGRG1,-1.707820055,4.474269744,9.99E-05,0.00052204
RPP38,-0.949740548,1.693306083,0.000100792,0.000526197
MRPS30,-1.336054683,1.667247347,0.000101106,0.000527659
ODF3B,-1.669020655,5.469102608,0.000102397,0.000534036
USP5,-0.808779323,3.951334901,0.000102673,0.000535117
STAP2,-2.097746073,-1.129208619,0.000102832,0.00053559
PEX16,-0.839770833,3.609172913,0.000103403,0.00053838
PDCD2,-0.761710539,3.235971928,0.000103651,0.000539491
TMEM97,-1.935781845,-0.045913894,0.00010465,0.000543981
SLC27A4,-0.801037836,2.663549548,0.000105709,0.000548916
TSPAN4,-1.300125394,1.85230911,0.000107088,0.00055552
CLNS1A,-0.95597082,3.142078397,0.000107572,0.000557787
IGKV1D-13,-3.233487663,-0.628228033,0.000107889,0.000559057
GSDMB,-1.037467163,3.470433817,0.000108175,0.000560178
TMED9,-0.784084571,5.049323942,0.000108202,0.000560178
SERPINF1,-1.830153761,1.202404422,0.000108343,0.000560534
BCAS4,-1.748691386,1.218496905,0.000108779,0.000562605
PAFAH2,-1.026914502,2.812800167,0.000109425,0.000565568
FAM78A,-0.735437568,5.637783525,0.000109686,0.000566727
PRX,-1.311777705,0.663290333,0.000110179,0.000569087
LAMTOR4,-0.776510627,5.002369791,0.000110679,0.000571478
SGF29,-0.826358877,3.359431967,0.000110973,0.000572617
THG1L,-1.183682676,1.238118399,0.000111019,0.000572663
SWI5,-1.024068745,1.38573719,0.000111308,0.000573963
SUPV3L1,-0.810545202,2.190666151,0.000111466,0.000574397
TOMM7,-1.843920433,2.802463284,0.000112105,0.000577144
OLFM2,-1.843133546,1.406840325,0.000112471,0.00057881
RPS15A,-1.838427436,5.872874339,0.000112644,0.00057932
CLN6,-0.867971135,3.147376056,0.000112892,0.000580399
ATP5MG,-1.139261914,4.458683953,0.00011325,0.000581857
TRIB2,-1.181534636,3.666964234,0.000113962,0.00058513
KLRD1,-1.51542787,4.693767745,0.000114037,0.000585318
NUCKS1,-0.929277433,4.286990051,0.000114161,0.000585762
DPCD,-1.977593149,1.334095145,0.000115082,0.0005901
SEC61B,-0.841277678,3.785226855,0.000115622,0.000592479
TTC38,-1.097174134,4.551281513,0.000115917,0.000593794
CTRL,-1.259659574,2.377828338,0.000116354,0.000595442
RGS9,-1.750559345,1.383294651,0.000117162,0.000599182
DLG3,-1.40459626,1.318604984,0.000117514,0.00060039
NCL,-0.715243198,6.125839245,0.000118164,0.00060292
SAMD3,-1.348335118,3.187635429,0.000118638,0.000604943
TRUB2,-1.052145445,1.983529144,0.000118912,0.000605941
GET3,-0.843579712,4.556776642,0.000119486,0.000608665
SFXN2,-1.399270581,0.768646012,0.000120235,0.000611612
NUB1,-0.991911224,5.430106878,0.000120261,0.000611612
DDX51,-2.560275417,-1.646132395,0.000121016,0.000615098
CD248,-1.806127721,0.897997543,0.000121026,0.000615098
ISYNA1,-1.052294016,2.374390946,0.000121194,0.00061555
COX6A1,-0.975520622,4.594950017,0.000121432,0.000616561
LOC101927741,-3.422984264,-1.768607419,0.000121786,0.000618046
MTA1,-0.791296604,3.944656671,0.000121804,0.000618046
TBC1D10C,-0.758074928,6.506448844,0.000122803,0.000622705
ACAT2,-1.206488837,0.982288018,0.000123762,0.000627367
RWDD1,-1.338786947,2.186446441,0.000124158,0.000629168
COL6A2,-1.888033979,2.980468416,0.000125286,0.000634468
TRIM65,-0.919473222,2.890970696,0.000125597,0.000635631
TRAV21,-2.472431101,-0.566578413,0.000126546,0.000639808
MRPS11,-0.818669311,2.826550393,0.000127437,0.000643894
SOX12,-1.155000732,2.204412331,0.000127924,0.000646144
AAAS,-0.691276189,3.417763026,0.000129205,0.00065219
TAF6L,-1.03182384,1.956669331,0.0001312,0.000661617
DUT,-1.0870155,2.982716538,0.000131775,0.000663869
P2RY10,-1.299111311,2.464983875,0.000131982,0.000664696
SLC2A8,-1.669493795,0.343450616,0.000132377,0.000666257
PSMA4,-1.224176365,4.026321458,0.000133061,0.000669268
TUBA1B,-0.685016851,6.21690027,0.000133714,0.00067233
VAMP5,-1.33831637,3.176702144,0.000133991,0.000673507
KLRC3,-2.66211311,0.144000542,0.000134207,0.000674374
DDX58,-1.386268955,5.215471225,0.000134831,0.000677073
WDR54,-1.603331921,1.250306189,0.000135402,0.000679501
NPRL2,-0.828381629,3.347347481,0.000135958,0.000682069
GNB1L,-1.129666974,0.870020421,0.000136281,0.00068347
NDUFA7,-0.978218524,2.970007975,0.000137671,0.000689776
PSMC2,-1.057440444,3.371454377,0.000137944,0.000690475
AP1S1,-1.031070182,2.296053811,0.000138409,0.000692358
PFDN5,-1.500310242,4.160146676,0.000138461,0.000692369
LRRC14,-0.784106077,2.411456344,0.000138759,0.000693217
PIDD1,-1.034815793,2.84785277,0.000138823,0.000693253
BCS1L,-1.113940564,2.037751637,0.000138867,0.000693253
EIF2B4,-0.700414961,3.078195172,0.0001389,0.000693253
CAD,-0.72089251,3.233958806,0.000139187,0.000694244
UQCRQ,-1.581881742,2.39702185,0.000139188,0.000694244
SLC35C1,-0.754760227,3.331827724,0.000139485,0.000695501
ABHD10,-0.98642128,1.899434683,0.000139832,0.000697009
TMC6,-0.764691832,6.668747646,0.000140142,0.000698314
LOC101928391,-4.318882103,-1.529601775,0.000141662,0.000705228
IDO1,-3.298673572,1.64731517,0.000142211,0.000707504
IVD,-0.799440861,3.496957957,0.000142401,0.000708225
RPL36AL,-1.20148079,5.157974632,0.000142572,0.000708845
LINC01679,-2.100213564,-0.850512118,0.000142653,0.000708983
PRR22,-2.016386895,-0.277139673,0.000142708,0.000708983
PLCG1,-1.07442641,4.689519918,0.00014325,0.00071131
AK2,-0.631152907,4.756638186,0.000143802,0.000713823
ABHD17A,-0.901222912,6.454416683,0.000144416,0.000716412
CCNQ,-0.961554054,2.335853489,0.000144836,0.000717812
IGLV2-5,-3.63857508,-1.368900661,0.0001451,0.000718886
GLDC,-2.919205745,0.267944457,0.000145228,0.000719295
SLC5A6,-1.004828457,2.110078629,0.000145568,0.000720749
EIF5B,-0.837346581,4.136880437,0.000145722,0.000721278
METTL2B,-0.828838206,2.561040894,0.000146689,0.000725602
PARK7,-0.818873349,4.453709113,0.000148064,0.000731477
USE1,-1.041282431,2.038874243,0.00014847,0.000733014
MRRF,-0.971353337,2.196928449,0.00014943,0.000737522
MRPL3,-1.61554593,1.986894578,0.00015181,0.000747844
GIMAP2,-1.143807746,3.662883908,0.00015223,0.000749675
SSBP3,-1.084891748,4.604263431,0.000152747,0.000751982
RPS24,-2.078465336,5.106631859,0.000153409,0.000754917
CCL5,-2.004988534,2.714004763,0.000153454,0.000754917
SH2D1A,-1.812120043,1.885702651,0.000153532,0.000754917
RORC,-1.601841014,0.643106043,0.000153538,0.000754917
GPR183,-1.742657412,2.525644927,0.000155551,0.000763609
RASGRP3,-1.217409036,1.718633264,0.000156114,0.000766131
CCDC106,-1.09472081,1.3014684,0.000156334,0.000766971
VSTM2B,-6.908605481,-2.627739505,0.000156429,0.000767191
MED19,-0.897729948,1.66228343,0.00015653,0.000767445
ACAT1,-1.111965752,2.221063457,0.000156743,0.000768251
TRAJ31,-4.008785922,-2.900280961,0.000157561,0.000772014
CIB2,-2.195196979,-0.41076295,0.000158971,0.000778432
ANAPC2,-0.734116097,3.988423284,0.00015945,0.000780532
C11orf80,-1.411518729,1.548838335,0.000160645,0.00078564
EIF3L,-0.748791849,6.043589636,0.000161368,0.000788678
TIMELESS,-0.990158407,1.917965321,0.000161529,0.000789218
NSUN5P1,-0.972007604,2.802317356,0.00016256,0.000793008
ADRM1,-0.681547822,5.118403465,0.000163254,0.000795897
ZNF785,-0.970084559,2.303959851,0.000164303,0.000800507
MAD2L1BP,-0.928039677,2.743097772,0.000165413,0.000805663
BISPR,-1.432058981,2.987572294,0.000165519,0.000805675
TMEM258,-1.101351387,1.934266709,0.000167763,0.000815578
GORASP2,-0.602262875,4.195530935,0.000168875,0.000820725
BOD1,-1.189531695,1.293375353,0.000169774,0.000824838
DVL1,-0.798906566,3.430294102,0.000169972,0.00082554
TGIF2,-0.905359587,3.019461055,0.00017068,0.000828461
DHX37,-0.839883557,2.965933708,0.000170891,0.000829229
OST4,-1.027709228,5.139450495,0.000171328,0.000830984
LINC00342,-1.396677954,1.489343047,0.00017136,0.000830984
CCS,-1.060387196,3.984304126,0.000172894,0.000837899
PIGQ,-1.127521394,3.85445112,0.000175101,0.000847805
APBA3,-0.786036048,3.735001115,0.000175835,0.000850617
B3GAT1,-1.872843455,2.294457371,0.000176465,0.000853079
SNRPD1,-1.588157992,1.695642759,0.000177297,0.000856836
RPTOR,-0.888380568,3.228073016,0.000177425,0.000857185
CYB5B,-0.73147568,3.195846433,0.000179136,0.000864916
ZNF414,-0.742011754,2.928479155,0.000179845,0.000868069
NSMCE4A,-0.957590991,2.315624319,0.000182191,0.000878849
ZNF766,-0.87051684,2.414518897,0.00018278,0.000881413
TFAP4,-1.078403927,1.879628938,0.000183373,0.000883727
CDPF1,-1.189292183,1.088893626,0.000183712,0.000884536
GRAP,-1.77548203,0.43848366,0.000183809,0.000884728
IFITM3,-1.606199743,9.764058989,0.000184415,0.000886823
ZCCHC2,-1.282987177,4.817683247,0.000185228,0.000890353
WDR5,-0.738644273,3.081204697,0.000185263,0.000890353
XRCC6,-0.612631457,5.833439981,0.000185519,0.000891031
INO80C,-0.844315729,1.822354501,0.000185822,0.000892208
MRPL17,-1.405041982,1.592245287,0.000186441,0.000894076
DAD1,-0.788652564,4.582319761,0.000186911,0.000896056
BICDL1,-1.166249058,2.524684423,0.000189534,0.000907791
TMEM208,-0.965429761,2.348306734,0.000189683,0.000908223
NDUFAB1,-0.992879986,2.170100451,0.00019199,0.00091814
LINC02084,-2.519054845,1.000632938,0.000192646,0.000920426
SNX22,-1.069153547,2.182027915,0.000193146,0.000922531
EIF5A,-1.506728525,2.206463901,0.000193734,0.000925057
BEX2,-2.30434404,-0.306255908,0.000194094,0.000926491
SURF1,-2.366038257,-0.75547279,0.000194973,0.000930401
DDOST,-0.647940563,5.465220269,0.000195218,0.000931283
RBMX2,-0.814305457,2.256853121,0.000195355,0.000931651
LINC00896,-4.334133406,-2.523270785,0.000195617,0.000932329
INTS14,-0.874944129,2.401481576,0.000199457,0.000949438
GHDC,-0.739223481,3.459176579,0.000199512,0.000949438
TRBV7-9,-2.65670299,0.549216689,0.000199743,0.000949957
SNORD141A,-1.435336391,0.922423706,0.000200108,0.000951399
UQCRH,-1.271936578,3.041156669,0.000202653,0.000962913
TMEM156,-1.22293835,1.797719769,0.000206004,0.000976744
ZNF296,-0.893054893,2.07397423,0.00020647,0.000978657
UTP18,-0.700885374,2.921724609,0.00020797,0.000985467
XCL2,-2.446022961,0.12154262,0.000208585,0.000987778
MRPL55,-1.002966602,2.402120418,0.000210276,0.000995479
LOC105370401,-1.742402816,-1.298062903,0.000210465,0.000996072
NOL11,-0.847495835,2.54088926,0.000211538,0.001000822
OGFOD1,-0.724498604,2.608426681,0.000211597,0.001000822
B4GALT2,-1.894016052,0.760759511,0.000212583,0.001004872
SCMH1,-1.031156427,1.63403525,0.000213146,0.00100723
YIF1B,-0.755293015,4.149573039,0.00021444,0.001013037
GEMIN8,-0.966930353,1.404639166,0.000214705,0.001013672
FIS1,-1.4206845,5.475549899,0.00021546,0.001016927
IGKV1-8,-3.570074318,-1.648205701,0.000216145,0.00101954
TMEM104,-0.652942574,3.532104024,0.000216495,0.00102088
SNHG29,-1.25057552,3.822154423,0.000216594,0.001021037
FCER1A,-2.5651159,1.34011129,0.000217357,0.001024327
MRPL22,-1.619822835,1.100986317,0.000220044,0.001036044
SMPD4,-0.711015787,3.711022777,0.000220524,0.001037994
POLR2H,-0.918863056,2.085090954,0.000220591,0.001037994
DPY30,-1.180777758,1.385158507,0.000220795,0.001038325
CACNG8,-2.819831832,0.186246587,0.000221034,0.001039133
ATP8B2,-0.988003473,4.614761028,0.000221432,0.001040489
CD22,-1.090869197,4.38661277,0.000221456,0.001040489
EMC10,-0.630320549,5.17534902,0.000222006,0.001042755
BLOC1S3,-0.814041522,3.581117652,0.000222842,0.00104605
SSBP1,-1.466638502,1.784517319,0.000223426,0.00104816
MCM6,-0.956489686,2.796142525,0.000223559,0.001048468
SMS,-0.821561136,3.110731011,0.000225248,0.001055752
FDX2,-1.155577445,0.643399427,0.000226051,0.001059195
RPL34,-2.681958103,3.465729448,0.000227015,0.001063395
IGHA2,-1.552685077,5.007989488,0.000227097,0.001063455
RUSC1,-0.870356166,2.124583884,0.000229093,0.001072482
ITPR3,-1.09286324,4.100180684,0.000229352,0.00107337
COPZ1,-0.765880682,4.865358465,0.00023014,0.001076412
PRKCQ-AS1,-1.523291157,1.68181453,0.000234058,0.001092764
PLXDC1,-1.516365713,1.291121129,0.000235447,0.001098919
C12orf75,-1.617567672,1.972477297,0.00023634,0.001102424
TMEM138,-0.895288469,2.468495698,0.000238434,0.001111526
CSRP1,-0.701650591,4.405356728,0.000238733,0.001112587
PEX14,-0.838188854,2.695247664,0.00023935,0.00111479
CNR2,-1.499586802,2.063923904,0.000242092,0.001125538
POP4,-0.75761435,3.321816971,0.000243211,0.001130403
RPS3A,-2.103722928,5.751391658,0.00024415,0.001134092
ZNF816,-1.126572561,0.669219601,0.000246575,0.001143987
USPL1,-0.929766922,2.431565401,0.000247717,0.001148602
ZNF517,-1.19933963,1.198037505,0.000249859,0.001157842
KLHL25,-1.514643169,0.355152704,0.00025039,0.001159524
PRKCH,-0.905825647,4.62463459,0.000250391,0.001159524
KXD1,-0.616266041,5.042913434,0.000250535,0.001159593
TMEM191A,-1.909701371,0.423162057,0.000251092,0.001161826
USP20,-0.647176123,4.888760234,0.000251389,0.001162851
SLFN5,-1.194754377,5.055964373,0.000251542,0.001163214
CCDC194,-2.300675442,0.697347289,0.000251635,0.001163295
PML,-1.287313093,6.380162362,0.000252619,0.001167153
PWWP2B,-0.876598791,3.385593785,0.000253024,0.001168677
TRBV10-3,-3.017220196,0.24948405,0.000254897,0.001175581
AP2S1,-0.849053357,4.470444533,0.000256023,0.001180424
PYGB,-0.714619108,4.582007751,0.000256147,0.001180645
SCO2,-1.618730115,2.220617769,0.000256772,0.001183174
TMEM259,-0.663068833,6.529830699,0.000259179,0.001193205
SUB1,-1.569110655,3.87239472,0.000259403,0.001193677
BEX3,-1.127810358,2.052095967,0.000259435,0.001193677
IGLV2-8,-2.19586055,0.456677029,0.000259701,0.001194547
NOD1,-0.984642218,3.138050584,0.000259974,0.001195451
ADA2,-1.02148143,6.383264017,0.000260096,0.001195655
LOC102723407,-2.70427096,1.478811399,0.000260274,0.001196122
ARL16,-0.996201418,2.346868292,0.000261729,0.001202158
POLB,-1.152227255,2.436684111,0.000262369,0.001204679
RPL39,-1.876756415,4.675662892,0.000265108,0.001216538
LDOC1,-1.619760544,0.423326313,0.000265812,0.00121941
LYAR,-0.7829862,2.853937532,0.000266465,0.001220964
SLC1A4,-1.074311129,2.28026038,0.00026822,0.001228282
TRAF1,-0.96687817,4.394227919,0.000268402,0.001228752
LINC00565,-1.871706794,0.283955348,0.000273629,0.001251947
NAT10,-0.796441255,3.310407799,0.000275044,0.00125768
BET1L,-0.678137456,4.400487526,0.000277884,0.001269545
ELOB,-1.201041205,5.052135518,0.00027927,0.001275504
LOC101929107,-2.052971979,0.028060817,0.000279418,0.001275804
KRI1,-0.776645824,4.073557244,0.00027961,0.001276305
SPCS1,-0.672750617,4.27251676,0.000279716,0.001276415
IGKV1D-27,-3.17435726,-1.511372256,0.000280373,0.001279036
GPX7,-1.214979538,1.207283537,0.000282009,0.001284991
RFX5,-0.807751437,4.057881361,0.000283378,0.001290851
MIR4426,-1.982398335,-0.677306766,0.000284844,0.001296771
BHLHA15,-2.437373232,1.447697908,0.000286004,0.001301288
LOC107985770,-1.293748048,2.213506152,0.000287861,0.00130897
RNF216P1,-0.763574419,2.397421144,0.000289516,0.001316111
KPNA2,-1.098796682,2.911687255,0.0002904,0.001319746
COMMD4,-0.94727595,2.640279718,0.000290496,0.001319797
TRAV26-1,-2.451637604,-0.318401238,0.000290812,0.00132046
MMAB,-1.302581574,1.11691978,0.000291453,0.001322016
NAA38,-1.119121952,3.191617544,0.000291656,0.001322361
SMYD4,-0.980468846,2.220938803,0.00029216,0.001324261
TMEM175,-0.709879433,4.060690953,0.000292469,0.001325276
PUM3,-1.154239047,1.803231286,0.000293586,0.001329562
PDCD7,-0.810286219,2.651437841,0.000294585,0.001333698
NFKBIE,-1.108049591,3.606790049,0.000295576,0.001336625
WDR76,-1.287266722,1.142463598,0.00029758,0.001345299
ACD,-0.75484086,3.089348523,0.000298166,0.001347556
TNFRSF18,-2.306211659,0.808687565,0.000301345,0.001361524
LMAN1,-1.053327935,3.012926114,0.000301831,0.001363325
MAN1B1,-0.659444994,4.490790963,0.000304541,0.001373968
FBXW5,-0.735788458,6.297004319,0.000305321,0.00137709
QDPR,-0.948312322,1.490360393,0.000306195,0.001380628
PFKP,-0.777024817,3.970563954,0.000306516,0.001381679
LOC105375724,-2.396504912,-1.520672911,0.000308992,0.001390823
EARS2,-0.9937159,1.657915422,0.000311654,0.001402398
LINC01569,-1.416009232,-0.242711868,0.00031204,0.001403731
RPP30,-0.956053938,1.76077524,0.000313723,0.001410891
NIT2,-1.017570209,1.592245466,0.000314375,0.001413007
R3HCC1,-0.714671756,3.004126312,0.000315745,0.001418346
TMEM268,-1.35621786,3.193300411,0.000316655,0.001422021
STIP1,-0.650852912,4.793138373,0.000318872,0.001430774
ATG101,-0.747645174,3.169568185,0.00031888,0.001430774
AK5,-2.517103682,0.307326581,0.000319538,0.001432227
ZNF668,-0.803763903,1.802760192,0.000320557,0.001435811
HBM,-2.243179027,6.508292955,0.000320837,0.00143665
GTSF1,-2.290603213,-0.265014214,0.000322586,0.001444066
LOC102724765,-1.20713243,1.308198976,0.000323806,0.001449109
PLA2G6,-0.759127668,3.608449755,0.000325253,0.001455167
ELP3,-0.680724081,3.054914211,0.000325998,0.00145808
FLYWCH2,-0.870875005,2.018510458,0.000329415,0.001472943
HIKESHI,-1.107070962,1.505608821,0.000331219,0.001480581
LZTS2,-0.912047326,2.539131396,0.000331942,0.001483387
TRAV4,-2.530885898,-0.334944146,0.000332726,0.001486036
GZMK,-2.024667546,2.448437775,0.000335641,0.001496905
PPM1K-DT,-4.060904868,-1.949519186,0.000335957,0.001497862
ATF4,-0.703885315,5.644695517,0.000338387,0.001507856
ARMC5,-0.951264571,2.556312982,0.000340123,0.001514722
STK25,-0.721275565,4.073745285,0.00034056,0.001515785
OCEL1,-0.813908217,2.545182911,0.000343967,0.001530088
NUP42,-0.802627466,1.789095289,0.000348317,0.001548108
CHMP7,-0.622837788,4.671437728,0.000348853,0.00155005
TRAV9-2,-2.272731725,-0.151443657,0.000348974,0.001550141
MECR,-1.319778784,0.776955119,0.000349906,0.001553299
ZNF526,-0.856618502,2.652661848,0.000349984,0.001553299
NPC2,-0.903633654,5.323808388,0.00035155,0.001559801
IGLV3-24,-6.614908344,-2.668731999,0.000353907,0.001569811
COX10,-1.086722524,1.563845514,0.000355452,0.001575767
HSPE1,-2.64953402,-1.631723995,0.000356483,0.00157948
BOLA1,-1.180294993,0.96830869,0.000358495,0.001587897
SDHAF2,-0.620606657,3.555171892,0.000359674,0.001592668
NAP1L1,-0.83806122,5.77957713,0.000361561,0.001600565
PIK3R2,-0.921704128,3.943149152,0.000362038,0.001602223
MT1E,-2.472163549,-0.141802374,0.000365232,0.001614978
MRPL40,-1.881629387,0.711961703,0.000365941,0.001617652
ACTR5,-0.929480988,1.620096857,0.000370973,0.001638966
ZNF875,-0.84354603,3.189824067,0.000371259,0.001639762
KHK,-1.506621104,0.185342189,0.000371431,0.001640055
GALT,-0.732779472,3.102010506,0.000373129,0.001646619
SNHG6,-1.446380139,1.254222655,0.000374617,0.001652716
MRPL39,-1.454227609,0.943568437,0.0003756,0.001656582
ORC3,-0.894118332,1.840029276,0.000376674,0.001660848
DDX28,-0.833116795,2.097263132,0.000376883,0.0016613
UBL4A,-0.636066044,3.955265649,0.000377479,0.001663454
AK1,-1.492494378,3.810914088,0.000379505,0.001671907
ADK,-0.93459571,1.278634182,0.000384461,0.001690867
PPRC1,-0.795080379,3.174746429,0.000385711,0.001695887
ZDHHC8,-0.81022156,3.518481265,0.000386108,0.00169715
DAZAP1,-0.578576272,5.240535415,0.000386404,0.001697974
DDX60,-1.368099314,3.934950864,0.000386555,0.001698157
IGHV3-30,-3.493632914,-0.706611113,0.000386985,0.001699237
ATP5PD,-0.775118183,3.713695845,0.00038702,0.001699237
ZNF620,-1.290026152,-0.46749783,0.000389368,0.001708964
ZNF783,-1.057081498,2.813037182,0.000389455,0.001708964
GOLGA7B,-1.558034708,1.69010425,0.000389954,0.001710186
CNDP2,-0.833479779,5.336713079,0.00039069,0.00171245
ALKBH2,-1.726161594,0.306151515,0.000392298,0.001718527
MRPS9,-1.331726087,1.138949823,0.000392846,0.001719745
NPM3,-1.461512726,0.795026926,0.000393439,0.001721584
ZMYND19,-1.102178733,1.422401137,0.000394482,0.001725667
ANAPC11,-0.923717248,2.657511869,0.000396563,0.001733305
SMARCD1,-0.565026908,4.322928727,0.000396762,0.001733685
SNHG3,-0.837957068,2.338427606,0.000397873,0.001738054
CLUAP1,-1.299130065,1.171096353,0.000398312,0.001739483
MRPL47,-1.439960923,1.137362088,0.000400131,0.001745467
SH2B1,-0.605941131,4.695399507,0.000408006,0.001778821
EPHB2,-1.642254991,1.460882581,0.000408808,0.001780318
RNF121,-0.82844522,1.973583401,0.000409102,0.001781102
LOC105371362,-1.579473624,-1.047576948,0.000410033,0.001784653
NF2,-0.786398279,3.358348059,0.000413236,0.001796079
PPP1R7,-0.61957618,4.20195417,0.000413587,0.001797104
WFS1,-1.758555306,0.111409564,0.000417424,0.001811751
ST6GAL1,-0.761992736,5.157258944,0.000418838,0.001817379
INTS5,-0.640720661,2.873147841,0.000419267,0.001818734
NME4,-1.071823172,4.200476578,0.000419499,0.001819234
UBQLN4,-0.757638648,3.173031724,0.000425254,0.001843618
EIF2D,-0.666486699,3.323120112,0.000425359,0.001843618
SLC25A38,-1.332207066,3.658906694,0.000426159,0.001846572
FANCG,-0.987843282,1.535566461,0.00042723,0.001849771
TXNL4A,-0.726248871,3.640150249,0.000427255,0.001849771
FHIP2B,-0.748950899,4.20902135,0.000427993,0.00185245
ZNF385A,-0.947035802,5.552354501,0.00042822,0.001852917
PSMA2,-1.184819653,3.271104225,0.000432505,0.001870421
TMA16,-1.404070869,0.510723721,0.000432889,0.001871036
HNRNPA1,-0.591459974,6.67343389,0.000433848,0.001874139
HDDC3,-0.984258755,2.116472921,0.000434515,0.001876499
NAXD,-0.8448363,2.7662215,0.000435282,0.00187929
FYN,-0.746527335,5.28105932,0.00043591,0.001881482
GIMAP4,-0.81213677,6.678360353,0.000436171,0.001882082
ENTR1,-0.822147335,2.951454087,0.000437515,0.001886836
KLC2,-1.249122344,1.987770474,0.000438613,0.001891046
ALDH18A1,-0.858427081,2.157189606,0.000441643,0.001902002
RABL2B,-0.812925554,2.61790327,0.000441901,0.001902585
HAUS8,-1.069353434,1.133121562,0.000442642,0.001904385
RAD51C,-1.504492292,0.481426566,0.000442687,0.001904385
NT5DC1,-0.835782136,1.987988413,0.000443006,0.001905232
APBA2,-2.139749803,-0.283198427,0.000444687,0.001911931
ZNF593,-2.002162126,-1.255618377,0.000448349,0.001927146
ANKS6,-1.445688698,1.010552735,0.000448551,0.001927479
CYB561D2,-0.755858121,2.768514423,0.000451133,0.001937504
ACAP3,-0.759380685,4.386597305,0.000451689,0.00193882
POLR2E,-0.65150182,5.401435635,0.000453148,0.001943474
SET,-0.627544866,5.49124405,0.000455302,0.001951636
VPS45,-0.841645202,2.476642239,0.00045583,0.00195336
IGKV1-16,-2.890282701,-0.700477412,0.000456186,0.001953814
